6	1083132
6	1195332
6	1688618
6	4204865
7	0
7	31993
7	40218
7	40433
7	61428
7	61834
7	74051
7	123921
7	134045
7	144610
7	158000
7	165139
7	189693
7	209687
7	209699
7	211908
7	229061
7	232228
7	245072
7	248323
7	279911
7	280841
7	280853
7	280870
7	288317
7	303868
7	340757
7	371474
7	434398
7	660132
7	661543
7	668688
7	720295
7	750823
7	825245
7	843939
7	883644
7	1149663
7	1300636
7	1338812
7	1572129
7	1745320
7	2360124
7	2360125
7	2360128
7	2360129
7	2599679
7	2599680
7	2599681
7	2599682
8	0
8	4
8	38
8	46
8	72
8	85
8	24777
8	55025
8	139162
8	146100
8	199563
8	199862
8	358945
8	364358
8	671543
8	761801
8	780480
8	782470
8	782501
8	846007
8	963089
8	1416271
8	1620878
8	1690223
8	2305696
8	2309908
8	2309909
8	2309910
9	0
9	9
9	6085
9	18972
9	19269
9	52467
9	60637
9	71855
9	84671
9	161004
9	161005
9	180243
9	180304
9	194246
9	194249
9	194259
9	194261
9	194291
9	199288
9	219274
9	279453
9	298563
9	321494
9	324648
9	368215
9	368228
9	368242
9	368261
9	373779
9	373791
9	373813
9	373850
9	373865
9	388057
9	393106
9	393107
9	393113
9	393114
9	393115
9	393117
9	393123
9	393128
9	393136
9	393137
9	393139
9	393140
9	393143
9	393144
9	393150
9	393156
9	575822
9	720325
9	720337
9	756347
9	777156
9	777160
9	777163
9	777170
9	781909
9	1016579
9	1397058
9	1397528
9	1580528
9	1625585
9	1920517
9	1920518
9	2593691
9	2599684
9	2599685
10	0
10	12
10	16
10	30
10	6027
10	13793
10	23557
10	29581
10	35477
10	35617
10	51246
10	51315
10	51327
10	51407
10	51490
10	51493
10	59038
10	67929
10	70613
10	76961
10	78526
10	120457
10	129642
10	133545
10	134095
10	138720
10	180797
10	187795
10	189653
10	191676
10	194505
10	196668
10	244269
10	267696
10	275866
10	275893
10	275934
10	275953
10	276000
10	276007
10	276028
10	276060
10	299328
10	299353
10	301019
10	301755
10	306642
10	341616
10	365378
10	372871
10	377537
10	377545
10	406044
10	441679
10	452523
10	460776
10	474777
10	484320
10	492160
10	513672
10	513673
10	635514
10	637605
10	637612
10	643405
10	644495
10	647309
10	647855
10	649947
10	652852
10	658956
10	661992
10	725281
10	725294
10	732850
10	735769
10	781628
10	833248
10	841580
10	863775
10	884945
10	884964
10	923039
10	994016
10	994017
10	1104728
10	1158305
10	1158307
10	1179556
10	1221801
10	1247700
10	1480925
10	2514877
10	2599692
10	2599693
11	0
11	11
11	1754
11	6027
11	7789
11	11142
11	12633
11	17898
11	19049
11	22486
11	26970
11	27554
11	27585
11	27591
11	27679
11	29576
11	32631
11	34906
11	41444
11	50100
11	51064
11	51646
11	54693
11	58009
11	60303
11	60452
11	60682
11	62640
11	66574
11	66846
11	66907
11	71087
11	72368
11	75797
11	78732
11	79434
11	80196
11	80681
11	88225
11	88327
11	128615
11	128921
11	128926
11	128927
11	129624
11	129639
11	129641
11	131868
11	132116
11	132124
11	132145
11	132149
11	132451
11	132768
11	133405
11	133545
11	134705
11	135924
11	135998
11	137417
11	138497
11	138572
11	139948
11	141011
11	142654
11	143846
11	145959
11	146915
11	148292
11	148607
11	148628
11	151121
11	152170
11	152729
11	153050
11	155000
11	155128
11	158256
11	168254
11	175528
11	177424
11	178026
11	180423
11	182212
11	183837
11	184347
11	184785
11	187968
11	189791
11	189944
11	192946
11	192969
11	192978
11	193094
11	197254
11	197824
11	198913
11	199907
11	204713
11	207242
11	210183
11	214889
11	248312
11	255133
11	258113
11	277564
11	278383
11	278384
11	278385
11	278386
11	278387
11	278388
11	278389
11	278390
11	278391
11	278392
11	278393
11	278394
11	278395
11	278396
11	278397
11	278398
11	278399
11	278400
11	278401
11	278402
11	278403
11	278404
11	278405
11	278406
11	278407
11	278408
11	278409
11	278410
11	278411
11	278412
11	278413
11	278414
11	278415
11	278416
11	278417
11	278418
11	278419
11	278420
11	278421
11	278422
11	278423
11	278424
11	278425
11	278426
11	278427
11	278428
11	278429
11	278430
11	278431
11	278432
11	278433
11	278434
11	278435
11	278436
11	278437
11	278438
11	278439
11	278440
11	278441
11	278442
11	278443
11	278444
11	278445
11	278446
11	278447
11	278448
11	278449
11	442381
12	0
12	3
12	10
12	16
12	29
12	38
12	41
12	55
12	1085
12	1532
12	7714
12	27679
12	29379
12	35195
12	38737
12	43121
12	57328
12	58917
12	60638
12	71821
12	77495
12	78732
12	79345
12	120457
12	133331
12	146099
12	197947
12	203117
12	209021
12	213305
12	245688
12	245697
12	267696
12	279450
12	308986
12	310459
12	346748
12	364738
12	385404
12	441679
12	445537
12	472565
12	637414
12	639574
12	658666
12	700445
12	705082
12	735943
12	773041
12	827931
12	863775
12	885311
12	1158293
12	1158294
12	1158295
12	1158296
12	1158297
12	1158298
13	12584
13	32064
13	50042
13	54710
13	59109
13	81863
13	119404
13	129394
13	134478
13	134519
13	134898
13	136869
13	136871
13	139128
13	141910
13	143052
13	143174
13	169660
13	186132
13	192489
13	193004
13	193134
13	196878
13	229044
13	233312
13	242384
13	242757
13	245947
13	246305
13	251416
13	257552
13	285450
13	295546
13	301347
13	305402
13	316370
13	316376
13	318871
13	318877
13	321648
13	325224
13	339625
13	349079
13	349579
13	350395
13	352059
13	354693
13	354695
13	354702
13	355236
13	362808
13	399810
13	399814
13	399817
13	639276
13	735150
13	739049
13	747503
13	752573
13	753393
13	754530
13	860117
13	954926
13	1171760
13	1301770
13	1703075
13	1797580
13	2562302
13	2562303
13	2562304
14	0
14	4
14	14
14	19
14	19079
14	42697
14	117139
14	139106
14	143173
14	143272
14	161854
14	175444
14	175445
14	181597
14	188806
14	188807
14	192497
14	198879
14	214637
14	218958
14	239746
14	271743
14	289323
14	317024
14	325246
14	325966
14	325993
14	450328
14	465373
14	503529
14	592872
14	756428
14	771862
14	807047
14	945430
14	1073481
14	1091618
14	1631134
14	1637791
14	1929167
14	2001401
14	2053718
14	2053941
14	2064345
14	2064362
14	2064363
14	2064364
14	2064365
14	2064366
14	2064367
14	2064368
14	2064369
14	4768009
15	0
15	4
15	15
15	27
15	80
15	84643
15	87402
15	194671
15	207467
15	233561
15	271744
15	306999
15	349189
15	488681
15	725229
15	1152687
15	1180779
15	1413792
15	1612559
15	1744870
16	0
16	10
16	12
16	16
16	18
16	30
16	38
16	89
16	12570
16	19044
16	29319
16	35477
16	54467
16	54549
16	83664
16	128570
16	134498
16	135288
16	137971
16	157176
16	192147
16	192150
16	197951
16	210812
16	233561
16	242651
16	249639
16	293501
16	297220
16	303007
16	321624
16	326807
16	332784
16	339398
16	350613
16	355198
16	356509
16	477807
16	662980
16	740550
16	989263
16	1154052
16	1209284
16	1247700
16	1620801
16	2259746
16	2313737
17	0
17	17
17	19
17	26
17	28
17	95
17	128
17	134
17	150
17	6157
17	7284
17	12570
17	20016
17	20533
17	20599
17	42704
17	49678
17	53265
17	54519
17	54564
17	57823
17	59104
17	59163
17	66524
17	68743
17	73855
17	79552
17	82262
17	83664
17	88755
17	129374
17	134524
17	139589
17	143032
17	149399
17	189398
17	192150
17	197777
17	200512
17	210165
17	214458
17	217831
17	241625
17	267076
17	365086
17	375253
17	383418
17	454654
17	487997
17	492588
17	493241
17	593170
17	662998
17	738261
17	745436
17	746039
17	1095147
17	1228878
17	2002930
17	2002931
17	2002932
17	2002933
18	0
18	4
18	16
18	30
18	89
18	2406
18	2411
18	12562
18	59100
18	71374
18	71404
18	73343
18	83664
18	116097
18	147715
18	188803
18	197951
18	247411
18	253678
18	309812
18	334932
18	739741
19	439
19	1100
19	1694
19	1705
19	2413
19	2644
19	2646
19	2659
19	2678
19	3734
19	3926
19	7463
19	9892
19	10240
19	13076
19	18163
19	19388
19	20290
19	23202
19	23512
19	25195
19	25239
19	25256
19	26887
19	27736
19	27808
19	29260
19	35585
19	44824
19	47445
19	49678
19	50496
19	50698
19	51364
19	52567
19	53578
19	55835
19	57324
19	58662
19	60113
19	60305
19	62089
19	66702
19	67098
19	67238
19	67277
19	68151
19	68298
19	69396
19	72201
19	73235
19	73553
19	73717
19	77458
19	79923
19	80681
19	86713
19	88739
19	88758
19	88764
19	88780
19	88787
19	99732
19	136110
19	165415
19	178292
19	202595
19	298826
19	301006
19	301152
19	355571
19	365406
19	460952
19	705244
19	780571
19	782455
19	796677
20	0
20	1
20	5
20	12846
20	22939
20	28193
20	29724
20	29791
20	30691
20	31232
20	34394
20	35589
20	44887
20	49574
20	52904
20	54313
20	58204
20	58609
20	61387
20	61398
20	71596
20	72863
20	72873
20	73303
20	82854
20	90927
20	126831
20	127301
20	137338
20	137408
20	137419
20	137681
20	140069
20	141466
20	145401
20	155943
20	160164
20	182669
20	195746
20	198866
20	200706
20	209597
20	216155
20	226941
20	236100
20	280368
20	286387
20	303947
20	316757
20	337266
20	357817
20	365234
20	366077
20	387077
20	403098
20	450220
20	453961
20	502745
20	513638
20	529069
20	634327
20	647782
20	651508
20	657797
20	721638
20	727591
20	731779
20	809863
20	849821
20	945057
20	1077305
20	1114195
20	1349534
20	1413124
20	2467223
21	0
21	6
21	52
21	91
21	2426
21	17025
21	17032
21	17033
21	20379
21	38841
21	72499
21	80376
21	116150
21	116207
21	116302
21	130603
21	131555
21	145373
21	158956
21	208486
21	223181
21	248423
21	294987
21	294994
21	308296
21	342495
21	499218
21	515112
21	758657
21	859400
21	1126469
21	1133307
21	1156956
21	1436272
21	1597217
21	2565832
21	2599695
21	2599696
21	2599697
22	0
22	29
22	9436
22	30156
22	43400
22	139657
22	380916
22	467820
22	525787
22	1242362
22	2599705
22	2599706
22	2599707
22	2599708
23	0
23	23
23	118944
23	136346
23	151994
23	151996
23	200803
23	233380
23	285460
23	288300
23	310037
23	325296
23	326912
23	633708
23	633818
23	637018
23	655050
23	655066
23	660474
23	660479
23	664572
23	665272
23	738475
23	739975
23	777901
23	828669
23	850642
23	973877
23	1180150
23	1180152
23	1448540
23	1778810
23	1955690
23	2143537
23	2261244
23	2599711
23	2599712
23	2599713
23	2599714
24	0
24	24
24	28
24	38
24	38774
24	71386
24	79520
24	79552
24	82279
24	83664
24	144621
24	144648
24	153662
24	192147
24	192150
24	193382
24	193383
24	193384
24	193385
24	193386
24	193387
24	193388
24	193389
24	193390
24	193391
24	193392
24	193393
24	193394
24	193395
25	0
25	125665
25	232170
25	282842
25	375735
25	804734
25	935423
26	0
26	17
26	18071
26	19051
26	58469
26	77490
26	81863
26	81916
26	129394
26	130349
26	134059
26	134466
26	134487
26	134488
26	136835
26	137279
26	143026
26	144593
26	147126
26	183613
26	183731
26	185924
26	185940
26	187154
26	192074
26	193084
26	197954
26	200165
26	202460
26	208072
26	246305
26	252735
26	292201
26	297125
26	306455
26	317851
26	318872
26	318876
26	321657
26	324937
26	326595
26	347856
26	355219
26	355222
26	367242
26	367682
26	463424
26	521897
26	636641
26	636644
26	636663
26	640162
26	648283
26	709427
26	735004
26	735007
26	735222
26	736990
26	739215
26	741825
26	745920
26	749935
26	749999
26	750788
26	754252
26	756435
26	838019
26	841008
26	864085
26	897104
26	1111672
26	1204218
26	1437114
26	1552447
26	1769251
26	2184178
26	2319370
26	2319371
26	2319372
26	2319373
27	0
27	4
27	13
27	15
27	84643
27	157604
27	191288
27	210812
27	219517
27	271744
27	348206
27	387090
27	401486
27	534901
27	757526
27	859468
27	859482
27	941299
27	1143851
27	1241151
27	1451054
27	1451385
27	1612559
27	2599718
27	2599719
27	2599720
27	2599721
28	0
28	17
28	24
28	28
28	38
28	34211
28	59100
28	71377
28	73854
28	76422
28	79350
28	79516
28	79520
28	79530
28	79552
28	89206
28	144594
28	146144
28	146740
28	149886
28	185922
28	192147
28	192150
28	193171
28	193387
28	194068
28	197976
28	242651
28	272292
28	292503
28	292506
28	292509
28	313060
28	320257
28	324053
28	352214
28	364294
28	371887
28	456274
28	462436
28	477807
28	552707
28	581870
28	586885
28	593170
28	749895
28	749896
28	1419853
28	2002932
28	2047017
28	2599722
29	0
29	12
29	22
29	38
29	12647
29	18556
29	30156
29	48041
29	190680
29	1189741
29	1209284
29	1585265
29	2325689
29	2599705
29	2599724
29	2599725
29	2599726
29	2599727
29	2599728
29	2599729
30	0
30	10
30	12
30	16
30	18
30	83
30	15520
30	137971
30	146144
30	157176
30	192147
30	275946
30	325968
30	355198
30	477807
30	573172
30	740514
30	749895
30	809712
31	0
31	573
31	1495
31	1841
31	5040
31	6169
31	18591
31	19565
31	26948
31	29688
31	29689
31	29693
31	29694
31	29697
31	29700
31	29707
31	29714
31	30940
31	34892
31	34905
31	41684
31	49247
31	53570
31	54583
31	58030
31	63288
31	69516
31	78040
31	82305
31	88960
31	91264
31	146728
31	146850
31	171783
31	173501
31	184009
31	211426
31	214642
31	244578
31	248686
31	253805
31	256230
31	268704
31	269853
31	269855
31	269878
31	269890
31	317845
31	364358
31	445806
31	487963
31	759369
31	856905
31	873544
31	910735
31	953115
31	972494
31	1239043
31	1531424
31	1956588
31	2007495
31	2007496
31	2007497
31	2007498
31	2007499
31	4845737
32	0
32	90
32	92
32	2188
32	2246
32	12561
32	18591
32	19130
32	22649
32	27383
32	27888
32	34875
32	40158
32	40688
32	44005
32	79540
32	79554
32	79564
32	79568
32	79574
32	79578
32	84901
32	89354
32	124865
32	127431
32	128732
32	130111
32	139691
32	140145
32	140689
32	144608
32	146706
32	146717
32	146719
32	146722
32	146746
32	146753
32	146839
32	147665
32	147921
32	148919
32	172496
32	200629
32	236605
32	254529
32	269878
32	285706
32	296600
32	302511
32	308593
32	313360
32	316330
32	326005
32	326554
32	349812
32	357134
32	362817
32	488289
32	499203
32	521692
32	523433
32	682247
32	742973
32	752231
32	752236
32	752240
32	752245
32	752248
32	752274
32	753257
32	756230
32	783421
32	882501
32	925272
32	948683
32	959248
32	959249
32	959250
32	959251
32	966907
32	966908
32	966909
32	966910
32	966911
32	966912
32	966913
32	966914
32	966915
32	966916
32	966917
32	966918
32	966919
33	0
33	33
33	1841
33	15317
33	56760
33	78707
33	86574
33	136366
33	145375
33	153937
33	195348
33	195740
33	196559
33	200727
33	207792
33	213922
33	231324
33	234282
33	283164
33	339882
33	419520
33	454692
33	1160988
33	1195774
33	1242640
33	1447723
33	1662269
33	1662270
33	1662271
34	0
34	19083
34	29251
34	32317
34	38192
34	84976
34	85450
34	87213
34	129999
34	131138
34	131658
34	132589
34	132857
34	132917
34	132998
34	145605
34	147873
34	165136
34	174883
34	185914
34	186019
34	192757
34	196055
34	196284
34	200528
34	207410
34	212959
34	227782
34	233416
34	239566
34	239635
34	288948
34	289648
34	292759
34	305456
34	322599
34	347679
34	355312
34	371882
34	450210
34	491826
34	650246
34	654064
34	658483
34	663063
34	700408
34	738926
34	740015
34	745853
34	754489
34	783974
34	844479
34	882518
34	941715
34	957612
34	980243
34	1351191
34	1354150
34	1450586
34	1599882
34	1829644
34	2171921
34	2336978
34	2485405
34	2599730
34	2599731
34	2599732
34	2599733
34	2599734
35	0
35	35
35	163785
35	187926
35	275720
35	334237
35	403179
35	508232
35	517134
35	2568442
36	0
36	39
36	43
36	956
36	7323
36	8804
36	13117
36	17915
36	27383
36	38782
36	41432
36	42001
36	69504
36	87576
36	127430
36	132939
36	135315
36	138972
36	144915
36	145866
36	148521
36	149074
36	155204
36	176098
36	186448
36	219893
36	219929
36	219936
36	243944
36	244736
36	315327
36	324474
36	348323
36	351076
36	351090
36	361043
36	361546
36	362692
36	362693
36	362694
36	362695
36	362696
36	362697
36	362698
36	362699
36	362700
36	362701
36	362702
36	362703
36	362704
36	362705
36	362706
36	362707
36	362708
36	362709
36	362710
36	362711
36	362712
36	362713
37	0
37	13
37	2572
37	2914
37	7327
37	9983
37	17199
37	17203
37	43279
37	57569
37	134281
37	190733
37	193134
37	287398
37	682634
37	705464
37	1081111
37	1116546
